Date: 2013/09/18 | Time (start): 16:43:20,472 | Time (end): 16:43:21,672 | Measuring frequency (Hz): 1000 | Sample pr. channel: 100
Profile: 3 | Direction: Forward | Load: Sledgehammer (6.3 kg) | Receiver spacing: 1 m | Source offset: 10 m
Test site: Arnarbaeli, South Iceland 
Other: 

Analog input:
Dev1/ai0	Dev1/ai1	Dev1/ai2	Dev1/ai3	Dev1/ai4	Dev1/ai5	Dev1/ai6	Dev1/ai7	Dev1/ai16	Dev1/ai17	Dev1/ai18	Dev1/ai19	Dev1/ai20	Dev1/ai21	Dev1/ai22	Dev1/ai23	#Dev2/ai0	Dev2/ai1	Dev2/ai2	Dev2/ai3	Dev2/ai4	Dev2/ai5	Dev2/ai6	Dev2/ai7
0.000098	-0.000000	0.000066	0.000197	0.000131	0.000230	0.000263	0.000164	0.000066	0.000098	0.000033	-0.000066	0.000164	0.000230	0.000296	0.000197	0.000029	-0.000037	0.000094	0.000127	0.000062	-0.000070	-0.000202	-0.000202
0.000098	0.000033	0.000098	0.000197	0.000164	0.000263	0.000296	0.000197	0.000197	0.000164	0.000033	-0.000066	0.000164	0.000230	0.000329	0.000230	0.000029	-0.000004	0.000127	0.000062	0.000062	-0.000070	-0.000136	-0.000202
0.000098	0.000066	0.000131	0.000263	0.000164	0.000230	0.000362	0.000230	0.000131	0.000164	-0.000000	-0.000165	0.000098	0.000164	0.000296	0.000164	-0.000004	-0.000004	0.000029	0.000094	0.000062	-0.000004	-0.000136	-0.000103
0.000131	0.000098	0.000098	0.000197	0.000164	0.000263	0.000296	0.000263	0.000131	0.000197	0.000033	-0.000132	0.000098	0.000197	0.000263	0.000197	-0.000004	-0.000004	0.000062	0.000127	0.000127	-0.000070	-0.000136	-0.000136
0.000131	0.000098	0.000098	0.000164	0.000131	0.000197	0.000329	0.000263	0.000197	0.000164	0.000098	-0.000066	0.000066	0.000098	0.000230	0.000197	-0.000004	-0.000070	0.000029	0.000094	0.000094	-0.000004	-0.000103	-0.000103
0.000197	0.000098	0.000098	0.000164	0.000131	0.000263	0.000296	0.000296	0.000197	0.000230	0.000066	-0.000033	0.000066	0.000098	0.000263	0.000197	-0.000004	-0.000070	0.000062	0.000062	0.000062	0.000062	-0.000103	-0.000070
0.000131	0.000131	0.000131	0.000164	0.000131	0.000230	0.000296	0.000263	0.000263	0.000197	0.000066	-0.000066	0.000033	0.000066	0.000230	0.000230	0.000029	-0.000037	0.000062	0.000062	0.000062	0.000029	-0.000037	-0.000037
0.000197	0.000131	0.000164	0.000164	0.000131	0.000230	0.000263	0.000296	0.000296	0.000197	0.000098	-0.000066	-0.000000	0.000098	0.000230	0.000197	0.000029	-0.000037	0.000062	0.000062	0.000029	0.000062	-0.000070	0.000029
0.000230	0.000131	0.000098	0.000164	0.000098	0.000230	0.000230	0.000296	0.000362	0.000263	0.000098	-0.000066	-0.000033	-0.000000	0.000164	0.000197	-0.000037	-0.000103	0.000062	0.000029	0.000029	-0.000004	-0.000004	-0.000037
0.000230	0.000131	0.000131	0.000098	0.000098	0.000230	0.000263	0.000329	0.000329	0.000230	0.000131	-0.000066	-0.000000	0.000033	0.000164	0.000197	0.000029	-0.000103	-0.000004	0.000029	0.000029	0.000062	-0.000037	-0.000037
0.000230	0.000197	0.000131	0.000131	0.000131	0.000197	0.000230	0.000329	0.000329	0.000230	0.000098	-0.000033	-0.000066	-0.000033	0.000197	0.000164	0.000029	-0.000037	0.000029	-0.000004	0.000062	0.000094	-0.000004	-0.000004
0.000263	0.000164	0.000066	0.000098	0.000098	0.000197	0.000197	0.000263	0.000362	0.000263	0.000131	-0.000000	-0.000033	-0.000066	0.000131	0.000131	-0.000004	-0.000037	-0.000004	0.000029	0.000062	0.000094	-0.000037	0.000029
0.000329	0.000230	0.000066	0.000066	0.000066	0.000164	0.000164	0.000296	0.000395	0.000263	0.000131	0.000033	-0.000033	-0.000099	0.000131	0.000164	0.000062	-0.000070	0.000029	0.000029	0.000029	0.000062	0.000029	0.000029
0.000329	0.000230	0.000098	0.000033	0.000066	0.000197	0.000197	0.000329	0.000362	0.000263	0.000131	0.000033	-0.000000	-0.000099	0.000066	0.000131	0.000029	-0.000037	-0.000004	-0.000004	0.000029	0.000094	0.000062	0.000094
0.000263	0.000230	0.000066	0.000033	0.000066	0.000131	0.000131	0.000296	0.000362	0.000230	0.000131	-0.000000	-0.000033	-0.000099	0.000098	0.000098	0.000062	-0.000004	-0.000070	-0.000004	0.000029	0.000094	0.000062	0.000029
0.000296	0.000230	0.000066	-0.000000	0.000033	0.000098	0.000164	0.000263	0.000395	0.000263	0.000131	0.000033	-0.000000	-0.000066	0.000098	0.000066	0.000062	-0.000004	-0.000037	-0.000037	0.000029	0.000094	0.000062	0.000062
0.000329	0.000263	0.000098	0.000033	0.000033	0.000033	0.000098	0.000296	0.000362	0.000230	0.000131	0.000098	0.000033	-0.000132	0.000033	0.000066	0.000029	-0.000037	-0.000037	-0.000004	-0.000037	0.000094	0.000062	0.000094
0.000296	0.000230	0.000066	-0.000000	0.000033	0.000033	0.000131	0.000263	0.000296	0.000296	0.000164	0.000164	0.000033	-0.000033	0.000033	0.000033	0.000029	-0.000004	-0.000037	-0.000037	-0.000037	0.000062	0.000062	0.000029
0.000329	0.000296	0.000066	-0.000000	-0.000000	0.000033	0.000066	0.000263	0.000362	0.000230	0.000164	0.000164	0.000033	-0.000132	0.000033	-0.000000	0.000062	0.000029	-0.000004	-0.000004	-0.000037	0.000127	0.000127	0.000062
0.000329	0.000230	0.000066	-0.000000	-0.000000	-0.000000	0.000066	0.000230	0.000362	0.000263	0.000164	0.000098	0.000033	-0.000099	-0.000000	0.000033	0.000029	-0.000004	-0.000037	-0.000037	-0.000037	0.000094	0.000062	0.000062
0.000263	0.000197	0.000066	-0.000033	-0.000000	0.000033	0.000033	0.000230	0.000263	0.000263	0.000230	0.000164	0.000033	-0.000033	-0.000033	0.000033	0.000029	0.000029	-0.000037	-0.000037	-0.000070	0.000094	0.000127	0.000062
0.000296	0.000263	0.000098	-0.000033	-0.000066	-0.000033	-0.000000	0.000197	0.000263	0.000263	0.000164	0.000164	0.000131	-0.000099	-0.000033	0.000033	0.000029	0.000062	-0.000037	-0.000004	-0.000070	0.000062	0.000127	0.000029
0.000263	0.000296	0.000098	-0.000000	-0.000066	-0.000000	-0.000000	0.000164	0.000263	0.000263	0.000197	0.000164	0.000131	-0.000066	0.000033	-0.000000	0.000029	0.000029	-0.000037	-0.000070	-0.000037	0.000029	0.000127	0.000094
0.000263	0.000230	0.000033	-0.000033	-0.000066	-0.000066	-0.000033	0.000131	0.000197	0.000263	0.000197	0.000230	0.000197	-0.000033	-0.000000	-0.000033	0.000062	0.000094	-0.000004	-0.000037	-0.000103	0.000062	0.000127	0.000029
0.000263	0.000197	0.000098	-0.000033	-0.000033	-0.000033	-0.000033	0.000131	0.000164	0.000230	0.000197	0.000230	0.000230	-0.000066	-0.000000	-0.000033	-0.000004	0.000062	-0.000004	-0.000037	-0.000070	0.000094	0.000160	0.000094
0.000230	0.000197	0.000066	-0.000000	-0.000033	-0.000033	-0.000033	0.000066	0.000131	0.000230	0.000230	0.000230	0.000230	0.000033	-0.000000	-0.000000	0.000062	0.000062	-0.000037	-0.000037	-0.000037	0.000062	0.000160	0.000094
0.000230	0.000197	0.000066	-0.000033	-0.000033	-0.000033	-0.000066	0.000033	0.000098	0.000164	0.000197	0.000263	0.000230	0.000066	0.000033	-0.000000	-0.000004	0.000062	-0.000004	-0.000070	-0.000070	0.000094	0.000160	-0.000004
0.000164	0.000230	0.000131	0.000033	-0.000066	-0.000033	-0.000033	0.000066	0.000033	0.000164	0.000230	0.000230	0.000263	-0.000000	-0.000000	-0.000000	0.000029	0.000062	-0.000037	-0.000037	-0.000070	0.000062	0.000127	-0.000004
0.000164	0.000164	0.000098	-0.000000	-0.000066	-0.000066	-0.000066	-0.000000	0.000033	0.000164	0.000230	0.000263	0.000296	0.000098	-0.000000	-0.000000	-0.000037	0.000029	-0.000004	-0.000070	-0.000037	0.000094	0.000193	0.000029
0.000131	0.000164	0.000131	0.000033	-0.000066	-0.000066	-0.000033	-0.000033	-0.000000	0.000131	0.000230	0.000230	0.000329	0.000098	0.000033	-0.000066	-0.000004	-0.000004	-0.000004	-0.000037	-0.000037	0.000094	0.000094	0.000094
0.000164	0.000164	0.000131	0.000098	-0.000033	-0.000033	-0.000033	-0.000033	-0.000000	0.000098	0.000197	0.000263	0.000329	0.000098	0.000066	-0.000033	-0.000004	0.000029	-0.000004	-0.000037	-0.000037	0.000062	0.000127	0.000094
0.000131	0.000164	0.000131	0.000131	-0.000000	-0.000033	-0.000033	-0.000066	-0.000066	0.000164	0.000197	0.000230	0.000395	0.000131	0.000033	-0.000000	-0.000070	-0.000004	0.000029	-0.000070	-0.000004	0.000062	0.000094	0.000127
0.000098	0.000066	0.000164	0.000098	-0.000033	-0.000033	-0.000099	-0.000165	-0.000066	0.000066	0.000230	0.000230	0.000362	0.000098	0.000066	-0.000000	-0.000070	-0.000004	0.000029	-0.000004	0.000029	0.000029	0.000127	0.000094
0.000098	0.000066	0.000164	0.000164	-0.000000	-0.000000	-0.000066	-0.000066	-0.000066	0.000098	0.000197	0.000197	0.000329	0.000164	0.000098	0.000033	-0.000070	-0.000004	0.000029	-0.000037	-0.000004	0.000062	0.000094	0.000094
0.000033	0.000066	0.000164	0.000164	0.000033	-0.000000	-0.000066	-0.000066	-0.000033	0.000098	0.000131	0.000197	0.000428	0.000197	0.000098	0.000033	-0.000103	0.000029	0.000029	0.000029	-0.000004	0.000062	0.000094	0.000062
0.000033	0.000098	0.000131	0.000197	-0.000000	-0.000000	-0.000099	-0.000099	-0.000066	0.000066	0.000164	0.000197	0.000362	0.000164	0.000131	-0.000033	-0.000070	-0.000037	0.000062	0.000029	-0.000004	0.000029	0.000062	0.000029
-0.000000	0.000066	0.000197	0.000230	0.000033	0.000033	-0.000033	-0.000099	-0.000132	0.000066	0.000131	0.000164	0.000395	0.000131	0.000197	0.000066	-0.000103	-0.000037	0.000029	0.000029	0.000062	0.000062	0.000029	0.000062
-0.000000	0.000066	0.000131	0.000197	0.000066	0.000066	-0.000033	-0.000099	-0.000132	-0.000033	0.000131	0.000164	0.000329	0.000230	0.000164	0.000066	-0.000136	-0.000070	0.000094	0.000062	0.000029	0.000029	0.000062	0.000094
0.000033	-0.000033	0.000197	0.000230	0.000066	0.000066	-0.000000	-0.000198	-0.000099	-0.000033	0.000131	0.000197	0.000329	0.000197	0.000164	0.000066	-0.000103	-0.000070	0.000062	0.000062	0.000062	0.000029	0.000029	0.000094
-0.000033	0.000066	0.000164	0.000230	0.000033	0.000131	-0.000033	-0.000132	-0.000165	-0.000033	0.000098	0.000164	0.000263	0.000263	0.000197	0.000098	-0.000169	-0.000037	0.000062	0.000094	0.000062	0.000062	-0.000004	0.000094
-0.000033	0.000033	0.000197	0.000230	0.000098	0.000066	-0.000033	-0.000099	-0.000132	-0.000099	0.000098	0.000164	0.000362	0.000230	0.000197	0.000066	-0.000103	-0.000037	0.000094	0.000062	0.000094	-0.000004	-0.000037	0.000094
-0.000099	-0.000000	0.000197	0.000230	0.000098	0.000098	-0.000000	-0.000132	-0.000132	-0.000099	0.000033	0.000131	0.000296	0.000230	0.000230	0.000098	-0.000103	-0.000103	-0.000004	0.000160	0.000062	-0.000004	-0.000037	0.000094
-0.000066	-0.000000	0.000164	0.000230	0.000098	0.000098	0.000033	-0.000066	-0.000132	-0.000132	-0.000000	0.000131	0.000263	0.000263	0.000197	0.000066	-0.000037	-0.000136	0.000062	0.000160	0.000062	0.000062	-0.000004	0.000094
-0.000066	-0.000000	0.000066	0.000230	0.000098	0.000164	0.000098	-0.000099	-0.000132	-0.000132	-0.000033	0.000066	0.000197	0.000197	0.000263	0.000066	-0.000070	-0.000070	0.000062	0.000160	0.000127	0.000029	-0.000037	0.000062
-0.000033	-0.000033	0.000131	0.000197	0.000197	0.000131	0.000066	-0.000066	-0.000132	-0.000132	-0.000099	0.000098	0.000197	0.000230	0.000263	0.000033	-0.000136	-0.000103	0.000062	0.000160	0.000094	0.000062	-0.000037	0.000029
-0.000066	-0.000000	0.000131	0.000230	0.000164	0.000164	0.000098	-0.000066	-0.000099	-0.000165	-0.000033	0.000066	0.000197	0.000263	0.000263	0.000098	-0.000070	-0.000070	0.000029	0.000127	0.000094	0.000029	-0.000070	0.000029
-0.000066	-0.000033	0.000066	0.000197	0.000164	0.000164	0.000066	-0.000033	-0.000099	-0.000132	-0.000066	0.000066	0.000164	0.000197	0.000296	0.000098	-0.000103	-0.000037	0.000062	0.000160	0.000062	0.000062	-0.000070	0.000062
-0.000033	-0.000033	0.000131	0.000197	0.000230	0.000197	0.000098	-0.000000	-0.000066	-0.000132	-0.000099	0.000066	0.000164	0.000197	0.000263	0.000066	-0.000037	-0.000070	0.000062	0.000094	0.000094	0.000029	-0.000103	0.000062
-0.000066	-0.000000	0.000131	0.000164	0.000197	0.000230	0.000164	-0.000033	-0.000066	-0.000132	-0.000165	-0.000000	0.000131	0.000230	0.000329	0.000066	-0.000037	-0.000070	0.000029	0.000127	0.000094	-0.000037	-0.000103	0.000094
0.000033	-0.000033	0.000066	0.000164	0.000164	0.000164	0.000164	0.000066	-0.000066	-0.000132	-0.000165	-0.000000	0.000164	0.000230	0.000263	0.000098	-0.000037	-0.000103	0.000062	0.000127	0.000094	-0.000004	-0.000070	0.000062
-0.000000	-0.000033	0.000066	0.000197	0.000230	0.000197	0.000164	0.000033	-0.000066	-0.000099	-0.000198	-0.000033	0.000098	0.000197	0.000296	0.000131	-0.000037	-0.000103	0.000062	0.000094	0.000062	0.000029	-0.000103	0.000029
-0.000033	-0.000000	0.000131	0.000164	0.000230	0.000197	0.000197	-0.000000	-0.000000	-0.000132	-0.000198	-0.000000	0.000131	0.000230	0.000296	0.000098	-0.000004	-0.000037	0.000029	0.000160	0.000062	0.000029	-0.000136	-0.000004
-0.000000	-0.000000	0.000033	0.000131	0.000230	0.000230	0.000164	0.000098	-0.000033	-0.000132	-0.000198	-0.000033	0.000098	0.000164	0.000263	0.000131	-0.000004	-0.000037	0.000029	0.000094	0.000062	0.000029	-0.000103	-0.000037
0.000033	0.000033	-0.000000	0.000066	0.000230	0.000197	0.000197	0.000066	-0.000000	-0.000132	-0.000231	-0.000066	0.000033	0.000164	0.000362	0.000164	0.000029	-0.000004	0.000029	0.000127	0.000062	-0.000004	-0.000103	-0.000070
0.000098	-0.000000	-0.000000	0.000131	0.000164	0.000197	0.000131	0.000098	0.000033	-0.000132	-0.000231	-0.000033	0.000066	0.000164	0.000263	0.000164	-0.000004	-0.000004	-0.000004	0.000062	0.000029	0.000062	-0.000103	-0.000070
0.000066	0.000033	-0.000000	0.000098	0.000197	0.000197	0.000230	0.000131	0.000066	-0.000099	-0.000231	-0.000066	0.000033	0.000131	0.000263	0.000164	0.000062	-0.000004	0.000029	0.000094	0.000029	0.000029	-0.000037	-0.000070
0.000098	0.000033	-0.000000	0.000098	0.000164	0.000230	0.000164	0.000197	0.000066	-0.000066	-0.000264	-0.000066	0.000066	0.000131	0.000230	0.000131	0.000062	0.000029	-0.000004	0.000029	-0.000004	0.000062	-0.000037	-0.000070
0.000131	0.000033	-0.000000	0.000098	0.000164	0.000164	0.000164	0.000164	0.000066	-0.000066	-0.000165	-0.000066	0.000066	0.000098	0.000230	0.000164	0.000094	0.000029	-0.000004	0.000062	0.000029	-0.000004	-0.000037	-0.000037
0.000197	0.000066	0.000033	0.000098	0.000131	0.000164	0.000131	0.000230	0.000131	-0.000066	-0.000198	-0.000099	0.000033	0.000066	0.000263	0.000164	0.000062	0.000062	-0.000004	-0.000004	-0.000004	-0.000004	-0.000070	-0.000070
0.000197	0.000033	-0.000000	0.000066	0.000164	0.000164	0.000230	0.000197	0.000131	-0.000033	-0.000165	-0.000099	0.000066	0.000098	0.000197	0.000230	0.000029	0.000029	-0.000004	0.000029	-0.000004	-0.000004	-0.000004	-0.000103
0.000197	0.000066	-0.000000	0.000066	0.000098	0.000164	0.000197	0.000230	0.000098	-0.000033	-0.000132	-0.000066	0.000033	0.000066	0.000230	0.000197	0.000062	0.000029	-0.000004	0.000029	-0.000004	-0.000004	-0.000004	-0.000136
0.000230	0.000098	-0.000000	0.000066	0.000131	0.000131	0.000164	0.000263	0.000164	-0.000000	-0.000099	-0.000165	0.000066	0.000033	0.000197	0.000230	0.000127	0.000094	-0.000004	0.000029	-0.000004	0.000029	-0.000004	-0.000103
0.000230	0.000098	-0.000000	0.000033	0.000098	0.000131	0.000164	0.000230	0.000197	0.000033	-0.000132	-0.000132	0.000033	-0.000000	0.000197	0.000197	0.000127	0.000062	0.000029	-0.000004	-0.000004	0.000029	-0.000004	-0.000037
0.000263	0.000131	-0.000033	0.000033	0.000066	0.000098	0.000197	0.000263	0.000230	-0.000000	-0.000099	-0.000132	0.000033	-0.000033	0.000164	0.000230	0.000094	0.000062	0.000029	-0.000037	-0.000037	0.000029	-0.000004	-0.000070
0.000296	0.000131	0.000033	0.000033	0.000066	0.000164	0.000131	0.000230	0.000197	0.000066	-0.000066	-0.000132	-0.000000	-0.000033	0.000131	0.000263	0.000127	0.000127	0.000029	-0.000004	-0.000037	-0.000037	0.000029	-0.000004
0.000230	0.000131	0.000033	-0.000000	0.000098	0.000131	0.000164	0.000263	0.000263	0.000131	-0.000066	-0.000066	-0.000000	-0.000000	0.000131	0.000296	0.000127	0.000094	0.000029	-0.000037	-0.000004	-0.000004	0.000029	-0.000070
0.000296	0.000131	0.000033	-0.000000	0.000066	0.000098	0.000164	0.000263	0.000230	0.000098	-0.000000	-0.000033	0.000033	-0.000066	0.000131	0.000263	0.000160	0.000094	-0.000004	-0.000070	-0.000070	-0.000037	-0.000004	-0.000037
0.000329	0.000164	-0.000000	-0.000033	0.000033	0.000098	0.000164	0.000230	0.000230	0.000131	-0.000000	-0.000033	-0.000000	-0.000066	0.000131	0.000263	0.000160	0.000094	0.000062	-0.000103	-0.000004	0.000029	-0.000004	-0.000037
0.000329	0.000164	-0.000000	0.000033	0.000033	0.000131	0.000131	0.000296	0.000197	0.000197	0.000033	-0.000033	-0.000000	-0.000033	0.000164	0.000263	0.000160	0.000094	0.000029	-0.000070	-0.000004	-0.000004	0.000062	-0.000037
0.000329	0.000197	0.000033	-0.000000	-0.000033	0.000131	0.000164	0.000263	0.000263	0.000230	0.000098	-0.000033	-0.000000	-0.000033	0.000098	0.000230	0.000193	0.000160	0.000029	-0.000103	-0.000037	0.000062	0.000029	0.000062
0.000296	0.000197	0.000066	0.000033	-0.000066	0.000098	0.000164	0.000263	0.000263	0.000230	0.000131	-0.000000	-0.000033	-0.000066	0.000131	0.000263	0.000193	0.000160	0.000094	-0.000103	-0.000103	0.000029	-0.000004	0.000062
0.000230	0.000164	0.000098	-0.000000	-0.000033	-0.000000	0.000164	0.000230	0.000263	0.000263	0.000164	-0.000000	0.000033	-0.000066	0.000066	0.000197	0.000226	0.000127	0.000094	-0.000070	-0.000037	-0.000004	0.000029	0.000127
0.000263	0.000164	0.000066	0.000033	-0.000099	0.000033	0.000131	0.000230	0.000296	0.000296	0.000164	0.000033	0.000033	-0.000099	0.000066	0.000263	0.000226	0.000127	0.000062	-0.000037	-0.000070	0.000029	0.000029	0.000062
0.000230	0.000164	0.000131	-0.000000	-0.000099	0.000066	0.000098	0.000197	0.000296	0.000329	0.000263	0.000098	0.000066	-0.000000	0.000066	0.000230	0.000193	0.000094	0.000062	-0.000037	-0.000103	0.000029	0.000029	0.000062
0.000263	0.000197	0.000098	0.000066	-0.000099	-0.000000	0.000131	0.000230	0.000329	0.000296	0.000230	0.000131	-0.000000	-0.000033	0.000066	0.000230	0.000226	0.000160	0.000094	-0.000103	-0.000103	-0.000037	-0.000004	0.000062
0.000230	0.000131	0.000131	-0.000000	-0.000099	0.000033	0.000098	0.000164	0.000296	0.000329	0.000230	0.000098	0.000033	-0.000066	0.000066	0.000164	0.000127	0.000127	0.000160	-0.000037	-0.000037	0.000029	-0.000004	0.000094
0.000230	0.000197	0.000131	-0.000000	-0.000066	-0.000000	0.000098	0.000164	0.000263	0.000329	0.000263	0.000066	-0.000000	-0.000033	0.000066	0.000230	0.000193	0.000094	0.000094	-0.000037	-0.000037	0.000029	-0.000004	0.000127
0.000164	0.000197	0.000131	-0.000000	-0.000099	0.000033	0.000131	0.000131	0.000263	0.000329	0.000362	0.000197	0.000066	-0.000066	-0.000000	0.000131	0.000160	0.000160	0.000062	-0.000037	-0.000037	0.000062	0.000029	0.000127
0.000197	0.000131	0.000131	-0.000033	-0.000099	0.000066	0.000131	0.000131	0.000296	0.000329	0.000329	0.000230	0.000033	0.000033	0.000098	0.000098	0.000160	0.000094	0.000094	-0.000004	-0.000070	0.000029	0.000062	0.000127
0.000164	0.000164	0.000131	0.000033	-0.000099	0.000098	0.000131	0.000098	0.000230	0.000362	0.000362	0.000197	0.000098	0.000066	0.000098	0.000164	0.000127	0.000094	0.000062	0.000029	-0.000070	0.000062	0.000029	0.000127
0.000131	0.000164	0.000098	0.000066	-0.000066	0.000066	0.000131	0.000131	0.000296	0.000329	0.000395	0.000230	0.000164	0.000066	0.000066	0.000098	0.000127	0.000127	0.000062	-0.000037	-0.000037	0.000029	-0.000004	0.000127
0.000131	0.000131	0.000131	0.000033	-0.000099	-0.000000	0.000098	0.000098	0.000230	0.000362	0.000329	0.000296	0.000164	0.000033	0.000098	0.000066	0.000127	0.000127	0.000062	-0.000037	-0.000070	0.000029	0.000062	0.000094
0.000131	0.000164	0.000164	0.000066	-0.000132	0.000033	0.000098	0.000098	0.000197	0.000329	0.000395	0.000362	0.000164	0.000066	0.000066	-0.000000	0.000062	0.000062	0.000094	-0.000004	-0.000103	-0.000037	0.000029	0.000094
0.000131	0.000164	0.000131	0.000066	-0.000066	-0.000000	0.000131	0.000098	0.000197	0.000329	0.000395	0.000329	0.000197	0.000098	0.000098	0.000033	0.000062	0.000062	0.000062	-0.000037	-0.000037	0.000029	-0.000037	0.000127
0.000066	0.000131	0.000098	-0.000000	-0.000066	0.000033	0.000131	0.000098	0.000164	0.000329	0.000329	0.000362	0.000296	0.000098	0.000033	-0.000000	0.000029	0.000062	0.000029	-0.000004	-0.000070	0.000029	0.000029	0.000094
0.000098	0.000131	0.000131	0.000066	-0.000033	0.000033	0.000098	0.000066	0.000164	0.000329	0.000362	0.000395	0.000296	0.000164	0.000098	0.000033	-0.000037	0.000029	-0.000004	-0.000004	-0.000037	-0.000004	0.000062	0.000062
0.000033	0.000131	0.000131	0.000033	-0.000033	0.000033	0.000066	0.000066	0.000164	0.000296	0.000329	0.000362	0.000329	0.000131	0.000098	-0.000000	-0.000004	-0.000004	-0.000004	0.000029	-0.000004	0.000062	-0.000004	-0.000004
0.000066	0.000066	0.000098	0.000033	-0.000000	-0.000000	0.000066	0.000098	0.000164	0.000263	0.000362	0.000362	0.000395	0.000197	0.000098	-0.000000	-0.000037	-0.000004	0.000094	0.000062	-0.000004	0.000029	0.000029	0.000062
0.000033	0.000098	0.000131	0.000066	-0.000000	-0.000000	0.000131	0.000098	0.000164	0.000197	0.000296	0.000395	0.000395	0.000197	0.000098	-0.000033	-0.000070	-0.000037	-0.000037	0.000094	-0.000037	-0.000004	-0.000004	-0.000037
0.000066	0.000033	0.000066	0.000066	-0.000000	-0.000000	0.000066	0.000066	0.000131	0.000164	0.000263	0.000395	0.000428	0.000230	0.000131	-0.000033	-0.000103	-0.000070	-0.000004	0.000029	-0.000004	-0.000004	0.000062	-0.000004
-0.000000	0.000098	0.000131	0.000098	0.000066	0.000033	0.000066	0.000066	0.000098	0.000197	0.000329	0.000362	0.000428	0.000230	0.000131	-0.000099	-0.000136	-0.000070	-0.000037	0.000062	0.000029	0.000029	0.000029	-0.000004
0.000033	-0.000000	0.000098	0.000066	0.000066	0.000033	0.000033	0.000098	0.000098	0.000131	0.000263	0.000362	0.000461	0.000263	0.000164	-0.000066	-0.000169	-0.000136	-0.000037	0.000094	-0.000004	-0.000004	-0.000004	-0.000037
-0.000000	0.000066	0.000033	0.000066	0.000098	0.000033	0.000033	0.000098	0.000033	0.000098	0.000230	0.000362	0.000395	0.000230	0.000197	-0.000099	-0.000169	-0.000103	-0.000004	0.000062	-0.000004	-0.000004	-0.000004	-0.000037
0.000066	0.000098	0.000066	0.000066	0.000098	0.000066	0.000033	0.000098	0.000131	0.000098	0.000197	0.000362	0.000493	0.000230	0.000197	-0.000033	-0.000235	-0.000169	-0.000037	0.000062	-0.000004	0.000029	0.000029	-0.000037
0.000033	0.000033	0.000033	0.000131	0.000066	0.000066	0.000066	0.000098	0.000066	0.000066	0.000164	0.000362	0.000428	0.000296	0.000164	-0.000066	-0.000268	-0.000169	-0.000004	0.000094	-0.000004	0.000029	0.000029	-0.000037
0.000033	0.000033	0.000033	0.000131	0.000098	0.000098	0.000066	0.000098	0.000066	0.000033	0.000131	0.000329	0.000493	0.000296	0.000197	-0.000066	-0.000268	-0.000169	-0.000037	0.000062	-0.000004	0.000029	-0.000004	-0.000070
-0.000033	-0.000000	0.000066	0.000131	0.000098	0.000098	0.000033	0.000098	0.000066	0.000033	0.000098	0.000329	0.000493	0.000263	0.000197	-0.000033	-0.000333	-0.000169	-0.000103	0.000062	0.000062	0.000029	-0.000037	-0.000070
-0.000033	-0.000033	0.000033	0.000164	0.000131	0.000066	0.000066	0.000131	0.000033	-0.000000	0.000066	0.000263	0.000493	0.000296	0.000230	-0.000066	-0.000268	-0.000235	-0.000004	0.000062	-0.000004	0.000029	-0.000004	-0.000037
-0.000099	-0.000033	0.000066	0.000131	0.000098	0.000098	0.000066	0.000098	-0.000000	-0.000000	0.000033	0.000296	0.000428	0.000296	0.000164	-0.000033	-0.000301	-0.000268	-0.000070	0.000062	0.000062	-0.000004	-0.000037	-0.000070
-0.000066	-0.000033	-0.000000	0.000098	0.000131	0.000098	0.000066	0.000098	-0.000000	-0.000033	0.000066	0.000230	0.000461	0.000329	0.000230	-0.000033	-0.000333	-0.000268	-0.000037	0.000029	0.000029	-0.000004	-0.000070	-0.000103
-0.000033	-0.000000	0.000033	0.000131	0.000131	0.000098	0.000066	0.000066	-0.000000	-0.000000	-0.000000	0.000230	0.000461	0.000329	0.000230	-0.000033	-0.000301	-0.000235	-0.000037	0.000094	0.000062	-0.000004	-0.000037	-0.000136
-0.000033	-0.000033	-0.000000	0.000131	0.000098	0.000066	0.000066	0.000098	-0.000000	-0.000033	-0.000000	0.000230	0.000362	0.000296	0.000197	0.000033	-0.000268	-0.000268	-0.000070	0.000062	0.000029	0.000029	-0.000103	-0.000070
-0.000033	-0.000066	-0.000033	0.000131	0.000164	0.000066	0.000098	0.000098	0.000033	-0.000033	-0.000066	0.000164	0.000395	0.000230	0.000230	-0.000000	-0.000235	-0.000268	-0.000070	0.000029	0.000029	0.000029	-0.000037	-0.000136
-0.000066	-0.000066	-0.000033	0.000098	0.000164	0.000131	0.000131	0.000033	-0.000033	-0.000099	-0.000000	0.000164	0.000362	0.000263	0.000263	0.000033	-0.000268	-0.000235	-0.000103	0.000029	0.000029	0.000029	-0.000070	-0.000037
-0.000033	-0.000066	-0.000000	0.000098	0.000164	0.000164	0.000066	0.000033	-0.000033	-0.000066	-0.000000	0.000098	0.000329	0.000263	0.000230	0.000066	-0.000235	-0.000268	-0.000070	0.000029	-0.000004	-0.000004	-0.000037	-0.000103
-0.000099	-0.000066	-0.000033	0.000098	0.000197	0.000164	0.000098	0.000066	-0.000000	-0.000033	-0.000099	0.000066	0.000230	0.000263	0.000230	0.000066	-0.000202	-0.000268	-0.000004	0.000029	0.000029	-0.000004	-0.000037	-0.000004
